P10734	kni NR0A1 CG4717	Zygotic gap protein knirps (Nuclear receptor subfamily 0 group A member 1)
Q9VF28	Arpc3A Arpc3A-RC CG4560 Dmel_CG4560	Arpc3A, isoform C (FI16620p1)
Q8IPW1	aru CG4276 Dmel_CG4276	Arouser, isoform A
Q9SF09	F26K24.19 ANT1 At3g11900	Aromatic and neutral transporter 1 (At3g11900) (Putative amino acid transporter protein)
P11511	CYP19A1 ARO1 CYAR CYP19	Aromatase (EC 1.14.14.14) (CYPXIX) (Cytochrome P-450AROM) (Cytochrome P450 19A1) (Estrogen synthase)
M9NDG7	armi CG11513 Dmel_CG11513	Armitage, isoform C
F4HPE4	At1g32880	Armadillo/beta-catenin-like repeats-containing protein
Q9FJD4	At5g53480	Armadillo/beta-catenin-like repeat-containing protein (Importin beta)
F4IYK4	At3g08947	Armadillo/beta-catenin-like repeat-containing protein
F4IYK3	At3g08943	Armadillo/beta-catenin-like repeat-containing protein
M9PGG4	arm CG11579 Dmel_CG11579	Armadillo, isoform F
P18824	arm CG11579	Armadillo segment polarity protein
Q9P291	ARMCX1 ALEX1 AD032	Armadillo repeat-containing X-linked protein 1 (ARM protein lost in epithelial cancers on chromosome X 1) (Protein ALEX1)
E5RJ86	ARMC1	Armadillo repeat-containing protein 1 (Fragment)
E5RHK3	ARMC1	Armadillo repeat-containing protein 1 (Fragment)
Q9NVT9	ARMC1 ARCP	Armadillo repeat-containing protein 1
E9PR92	ARMC1	Armadillo repeat-containing protein 1
Q9FZ06	ARK3 PAK At1g12430 F5O11.15	Armadillo repeat-containing kinesin-like protein 3 (Phosphatidic acid kinase)
Q9LPC6	ARK2 At1g01950 F22M8.8	Armadillo repeat-containing kinesin-like protein 2
Q9SV36	ARK1 MRH2 At3g54870 F28P10.150	Armadillo repeat-containing kinesin-like protein 1 (Protein MORPHOGENESIS OF ROOT HAIR 2)
Q95NY7	arm CG11579	Armadillo protein (Fragment)
Q0WVF8	At5g48120	ARM repeat superfamily protein (Putative uncharacterized protein At5g48120)
Q93ZY6	At1g65220	ARM repeat superfamily protein (Putative uncharacterized protein At1g65220)
Q9ZVW7	At2g16960	ARM repeat superfamily protein (Putative importin, beta subunit)
Q8W498	T29A15.130 At4g27640	"ARM repeat superfamily protein (At4g27640) (Putative uncharacterized protein At4g27640; T29A15.130)"
F4IVJ8	At2g26780	ARM repeat superfamily protein
F4IYK6	At3g08960	ARM repeat superfamily protein
Q6IBL8	ARIH2 hCG_1779445	ARIH2 protein (Ariadne homolog 2 (Drosophila), isoform CRA_a) (cDNA, FLJ93973, Homo sapiens ariadne homolog 2 (Drosophila) (ARIH2), mRNA)
Q9BVT0	ARHA	ARHA protein (Fragment)
O23247	T25K17.110 emb1027 At4g26300	Arginyl-tRNA synthetase (EC 6.1.1.19) (Arginyl-tRNA synthetase, class Ic)
Q9C713	F28G11.14 At1g66530	Arginyl-tRNA synthetase (Arginyl-tRNA synthetase, class Ic) (At1g66530/F28G11_14)
Q5T6L4	ASS hCG_31245	Argininosuccinate synthetase, isoform CRA_a (cDNA, FLJ96050, highly similar to Homo sapiens argininosuccinate synthetase (ASS), transcript variant1, mRNA)
Q9SZX3	At4g24830 F6I7.40	Argininosuccinate synthase, chloroplastic (EC 6.3.4.5) (Citrulline--aspartate ligase)
O97069	CG1315	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)
P00966	ASS1 ASS	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)
O94354	arg12 SPBC428.05c	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)
P22768	ARG1 YOL058W O1228	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)
B3H778	At4g24830	Argininosuccinate synthase
Q9SEE9	SR45 RNPS1 At1g16610 F19K19.9	Arginine/serine-rich protein 45
P94088	gene1500 At5g51410	Arginine-aspartate-rich RNA binding protein-like (LUC7 N_terminus domain-containing protein) (Putative arginine-aspartate-rich RNA binding protein) (Putative aspartate-arginine-rich mRNA binding protein)
P38714	MSR1 YHR091C	Arginine--tRNA ligase, mitochondrial (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)
Q05506	YDR341C D9651.10	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)
P04817	CAN1 YEL063C	Arginine permease
Q9VFP9	Art9 CG9929 Dmel_CG9929	Arginine methyltransferase 9 (EC 2.1.1.-)
Q8SX32	Art8 CG16840 Dmel_CG16840	Arginine methyltransferase 8 (EC 2.1.1.-) (EC 2.1.1.125) (EC 2.1.1.126) (RE49877p)
Q9VFP8	Art6 CG9927 Dmel_CG9927	Arginine methyltransferase 6 (EC 2.1.1.-) (IP11481p)
Q9VGW7	Art1 CG6554 Dmel_CG6554	Arginine methyltransferase 1 (EC 2.1.1.-) (CG6554 protein) (CG6554-PA) (LD28808p)
P07249	ARG80 ARGR1 YMR042W YM9532.07	Arginine metabolism regulation protein I (Arginine-requiring protein 80)
B2RZG9	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
Q8TDY4	ASAP3 DDEFL1 UPLC1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3 (Development and differentiation-enhancing factor-like 1) (Protein up-regulated in liver cancer 1)
O43150	ASAP2 DDEF2 KIAA0400	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 (Development and differentiation-enhancing factor 2) (Paxillin-associated protein with ARF GAP activity 3) (PAG3) (Pyk2 C-terminus-associated protein) (PAP)
Q9ULH1	ASAP1 DDEF1 KIAA1249	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 (130 kDa phosphatidylinositol 4,5-bisphosphate-dependent ARF1 GTPase-activating protein) (ADP-ribosylation factor-directed GTPase-activating protein 1) (ARF GTPase-activating protein 1) (Development and differentiation-enhancing factor 1) (DEF-1) (Differentiation-enhancing factor 1) (PIP2-dependent ARF1 GAP)
Q8WWN8	ARAP3 CENTD3	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3 (Centaurin-delta-3) (Cnt-d3)
Q8WZ64	ARAP2 CENTD1 KIAA0580	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 (Centaurin-delta-1) (Cnt-d1) (Protein PARX)
Q96P48	ARAP1 CENTD2 KIAA0782	Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 (Centaurin-delta-2) (Cnt-d2)
Q5VTM2	AGAP9 CTGLF6	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 9 (AGAP-9) (Centaurin-gamma-like family member 6)
Q5SRD3	AGAP8 CTGLF5	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 8 (AGAP-8) (Centaurin-gamma-like family member 5)
Q5VUJ5	AGAP7 CTGLF4	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 7 (AGAP-7) (Centaurin-gamma-like family member 4)
Q5VW22	AGAP6 CTGLF3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 6 (AGAP-6) (Centaurin-gamma-like family member 3)
A6NIR3	AGAP5 CTGLF2	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 5 (AGAP-5) (Centaurin-gamma-like family member 2)
Q96P64	AGAP4 CTGLF1 MRIP2	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 4 (AGAP-4) (Centaurin-gamma-like family member 1)
Q96P47	AGAP3 CENTG3	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (AGAP-3) (CRAM-associated GTPase) (CRAG) (Centaurin-gamma-3) (Cnt-g3) (MR1-interacting protein) (MRIP-1)
J3KNM6	AGAP2	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (Fragment)
F8VVT9	AGAP2	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2
C9JUY9	AGAP10	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 10
Q9UPQ3	AGAP1 CENTG2 KIAA1099	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 (AGAP-1) (Centaurin-gamma-2) (Cnt-g2) (GTP-binding and GTPase-activating protein 1) (GGAP1)
E7EUN2	AGAP1	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1
Q9NPF8	ADAP2 CENTA2	Arf-GAP with dual PH domain-containing protein 2 (Centaurin-alpha-2) (Cnt-a2)
O75689	ADAP1 CENTA1	Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)
Q96P50	ACAP3 CENTB5 KIAA1716	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 (Centaurin-beta-5) (Cnt-b5)
Q15057	ACAP2 CENTB2 KIAA0041	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 (Centaurin-beta-2) (Cnt-b2)
Q15027	ACAP1 CENTB1 KIAA0050	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 (Centaurin-beta-1) (Cnt-b1)
Q42510	GN EMB30 GBF3 MIZ2 VAN7 At1g13980 F16A14.20 F7A19.7	ARF guanine-nucleotide exchange factor GNOM (Pattern formation protein EMB30) (Protein EMBRYO DEFECTIVE 30) (Protein MIZU-KUSSEI2) (Protein VASCULAR NETWORK 7)
F4K2K3	GNL2 GBF2 At5g19610 T29J13	ARF guanine-nucleotide exchange factor GNL2 (Protein GNOM-like 2)
Q9FLY5	GNL1 ERMO1 GBF1 At5g39500 MUL8.20	ARF guanine-nucleotide exchange factor GNL1 (Protein ENDOPLASMIC RETICULUM MORPHOLOGY 1) (Protein GNOM-like 1)
Q10491	sec74 SPAC26F1.01 SPAPJ691.01c	Arf guanine nucleotide exchange factor sec74
Q14161	GIT2 KIAA0148	ARF GTPase-activating protein GIT2 (ARF GAP GIT2) (Cool-interacting tyrosine-phosphorylated protein 2) (CAT-2) (CAT2) (G protein-coupled receptor kinase-interactor 2) (GRK-interacting protein 2)
O94778	AQP8	Aquaporin-8 (AQP-8)
O82316	TIP4-1 At2g25810 F17H15.16	"Aquaporin TIP4-1 (Epsilon-tonoplast intrinsic protein) (Epsilon-TIP) (Tonoplast intrinsic protein 4-1) (AtTIP4;1) [Cleaved into: Aquaporin TIP4-1, N-terminally processed]"
Q9FGL2	TIP2-3 At5g47450 MNJ7.4	"Aquaporin TIP2-3 (Tonoplast intrinsic protein 2-3) (AtTIP2;3) [Cleaved into: Aquaporin TIP2-3, N-terminally processed]"
Q41951	TIP2-1 At3g16240 MYA6.10	"Aquaporin TIP2-1 (Delta-tonoplast intrinsic protein) (Delta-TIP) (Tonoplast intrinsic protein 2-1) (AtTIP2;1) [Cleaved into: Aquaporin TIP2-1, N-terminally processed]"
Q41963	TIP1-2 SITIP TIP2 At3g26520 MFE16.17	"Aquaporin TIP1-2 (Gamma-tonoplast intrinsic protein 2) (Gamma-TIP2) (Salt stress-induced tonoplast intrinsic protein) (Tonoplast intrinsic protein 1-2) (AtTIP1;2) [Cleaved into: Aquaporin TIP1-2, N-terminally processed]"
P25818	TIP1-1 AQP.1 At2g36830 T1J8.1	"Aquaporin TIP1-1 (Aquaporin TIP) (Gamma-tonoplast intrinsic protein) (Gamma-TIP) (Tonoplast intrinsic protein 1-1) (AtTIP1;1) (Tonoplast intrinsic protein, root-specific RB7) [Cleaved into: Aquaporin TIP1-1, N-terminally processed]"
P93004	PIP2-7 PIP3 SIMIP At4g35100 M4E13.150	"Aquaporin PIP2-7 (Plasma membrane intrinsic protein 2-7) (AtPIP2;7) (Plasma membrane intrinsic protein 3) (Salt stress-induced major intrinsic protein) [Cleaved into: Aquaporin PIP2-7, N-terminally processed]"
P30302	PIP2-3 PIP2C RD28 At2g37180 T2N18.6	"Aquaporin PIP2-3 (Plasma membrane intrinsic protein 2-3) (AtPIP2;3) (Plasma membrane intrinsic protein 2c) (PIP2c) (RD28-PIP) (TMP2C) (Water stress-induced tonoplast intrinsic protein) (WSI-TIP) [Cleaved into: Aquaporin PIP2-3, N-terminally processed]"
P43287	PIP2-2 PIP2B At2g37170 T2N18.7	"Aquaporin PIP2-2 (Plasma membrane intrinsic protein 2-2) (AtPIP2;2) (Plasma membrane intrinsic protein 2b) (PIP2b) (TMP2b) [Cleaved into: Aquaporin PIP2-2, N-terminally processed]"
P43286	PIP2-1 PIP2A At3g53420 F4P12.120	"Aquaporin PIP2-1 (Plasma membrane intrinsic protein 2-1) (AtPIP2;1) (Plasma membrane intrinsic protein 2a) (PIP2a) [Cleaved into: Aquaporin PIP2-1, N-terminally processed]"
Q08733	PIP1-3 PIP1C TMPB At1g01620 F22L4.16	"Aquaporin PIP1-3 (AtPIP1;3) (Plasma membrane intrinsic protein 1c) (PIP1c) (Transmembrane protein B) (TMP-B)"
A8MRW1	PIP1B At2g45960	Aquaporin PIP1-2
P61837	PIP1-1 PIP1A At3g61430 F2A19.30	"Aquaporin PIP1-1 (AtPIP1;1) (Plasma membrane aquaporin-1) (Plasma membrane intrinsic protein 1a) (PIP1a)"
Q9SAI4	NIP6-1 At1g80760 F23A5.11	"Aquaporin NIP6-1 (NOD26-like intrinsic protein 6-1) (AtNIP6;1)"
Q9C6T0	NIP3-1 At1g31885 F5M6.28	"Aquaporin NIP3-1 (NOD26-like intrinsic protein 3-1) (AtNIP3;1) [Cleaved into: Aquaporin NIP3-1, N-terminally processed]"
Q8W037	NIP2-1 NLM4 At2g34390 T31E10.27	"Aquaporin NIP2-1 (NOD26-like intrinsic protein 2-1) (AtNIP2;1) (Nodulin-26-like major intrinsic protein 4) (NodLikeMip4) (Protein NLM4) [Cleaved into: Aquaporin NIP2-1, N-terminally processed]"
Q8LFP7	NIP1-2 NLM2 At4g18910 F13C5.80	"Aquaporin NIP1-2 (NOD26-like intrinsic protein 1-2) (AtNIP1;2) (Nodulin-26-like major intrinsic protein 2) (NodLikeMip2) (Protein NLM2) [Cleaved into: Aquaporin NIP1-2, N-terminally processed]"
Q8VZW1	NIP1-1 NLM1 At4g19030 F13C5.200	"Aquaporin NIP1-1 (NOD26-like intrinsic protein 1-1) (AtNIP1;1) (Nodulin-26-like major intrinsic protein 1) (NodLikeMip1) (Protein NLM1) [Cleaved into: Aquaporin NIP1-1, N-terminally processed]"
Q9V5Z7	Drip CG9023	Aquaporin
O74859	hnt3 SPCC18.09c	Aprataxin-like protein (EC 3.-.-.-) (Hit family protein 3)
Q08702	HNT3 YOR258W	Aprataxin-like protein (EC 3.-.-.-) (Hit family protein 3)
Q8MSG8	CG5316	Aprataxin-like protein (EC 3.-.-.-)
Q7Z2E3	APTX AXA1	Aprataxin (EC 3.-.-.-) (Forkhead-associated domain histidine triad-like protein) (FHA-HIT)
Q8H114	At2g40600	Appr-1-p processing enzyme family protein (Putative uncharacterized protein At2g40600)
Q94JV1	At1g69340	Appr-1-p processing enzyme (At1g69340/F10D13.28)
O14727	APAF1 KIAA0413	Apoptotic protease-activating factor 1 (APAF-1)
O15033	AREL1 KIAA0317	Apoptosis-resistant E3 ubiquitin protein ligase 1 (EC 6.3.2.-)
Q9BRQ8	AIFM2 AMID PRG3	Apoptosis-inducing factor 2 (EC 1.-.-.-) (Apoptosis-inducing factor homologous mitochondrion-associated inducer of death) (Apoptosis-inducing factor-like mitochondrion-associated inducer of death) (p53-responsive gene 3 protein)
Q8WTP8	AEN ISG20L1 SBBI58	Apoptosis-enhancing nuclease (EC 3.1.-.-) (Interferon-stimulated 20 kDa exonuclease-like 1)
Q24306	th Iap1 CG12284	Apoptosis 1 inhibitor (EC 6.3.2.-) (E3 ubiquitin-protein ligase th) (Inhibitor of apoptosis 1) (dIAP1) (Protein thread)
Q6UXV4	APOOL CXorf33 FAM121A UNQ8193/PRO23204	Apolipoprotein O-like (Protein FAM121A)
P53197	CDH1 HCT1 YGL003C	APC/C activator protein CDH1 (CDC20 homolog 1) (Homolog of CDC twenty 1)
P26309	CDC20 YGL116W	APC/C activator protein CDC20 (Cell division control protein 20)
Q9M2T1	AP3BA PAT2 At3g55480 T22E16.140	AP3-complex subunit beta-A (Adapter-related protein complex 3 subunit beta-A) (Adaptor protein complex AP-3 subunit beta-A) (Beta-3B-adaptin) (Clathrin assembly protein complex 3 beta-A large chain) (Protein-affected trafficking 2)
Q2M2I8	AAK1 KIAA1048	AP2-associated protein kinase 1 (EC 2.7.11.1) (Adaptor-associated kinase 1)
O62531	AP-1mu AP-47 AP47 CG9388 Dmel_CG9388	AP-47 (Clathrin-associated adaptor complex AP-1 medium chain) (Clathrin-associated protein) (LD31377p)
Q9Y6B7	AP4B1	AP-4 complex subunit beta-1 (AP-4 adapter complex subunit beta) (Adapter-related protein complex 4 subunit beta-1) (Beta subunit of AP-4) (Beta4-adaptin)
Q13367	AP3B2	AP-3 complex subunit beta-2 (Adapter-related protein complex 3 subunit beta-2) (Adaptor protein complex AP-3 subunit beta-2) (Beta-3B-adaptin) (Clathrin assembly protein complex 3 beta-2 large chain) (Neuron-specific vesicle coat protein beta-NAP)
O00203	AP3B1 ADTB3A	AP-3 complex subunit beta-1 (Adapter-related protein complex 3 subunit beta-1) (Adaptor protein complex AP-3 subunit beta-1) (Beta-3A-adaptin) (Clathrin assembly protein complex 3 beta-1 large chain)
O13939	apl6 SPAC23H3.06	AP-3 complex subunit beta (Adapter-related protein complex 3 subunit beta) (Beta-3-adaptin) (Clathrin assembly protein complex 3 beta large chain) (Clathrin assembly protein large beta chain)
P46682	APL6 YKS5 YGR261C G9331	AP-3 complex subunit beta (Adapter-related protein complex 3 subunit beta) (Beta-3-adaptin) (Clathrin assembly protein complex 3 beta large chain) (Clathrin assembly protein large beta chain)
Q09718	apm4 SPAC31A2.09c	AP-2 complex subunit mu (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat-associated protein AP50) (Mu2-adaptin) (Plasma membrane adaptor AP-2 50 kDa protein) (Probable clathrin coat assembly protein AP50)
Q96CW1	AP2M1 CLAPM1 KIAA0109	AP-2 complex subunit mu (AP-2 mu chain) (Adapter-related protein complex 2 subunit mu) (Adaptin-mu2) (Adaptor protein complex AP-2 subunit mu) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (HA2 50 kDa subunit) (Plasma membrane adaptor AP-2 50 kDa protein)
O43005	apl1 SPBC2G2.06c	AP-2 complex subunit beta (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Clathrin assembly protein large beta chain)
P63010	AP2B1 ADTB2 CLAPB1	AP-2 complex subunit beta (AP105B) (Adapter-related protein complex 2 subunit beta) (Adaptor protein complex AP-2 subunit beta) (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Plasma membrane adaptor HA2/AP2 adaptin beta subunit)
P19880	YAP1 PAR1 PDR4 SNQ3 YML007W YM9571.12	AP-1-like transcription factor YAP1 (Phenanthroline resistance protein PAR1) (Pleiotropic drug resistance protein PDR4)
Q01663	pap1 caf3 SPAC1783.07c	AP-1-like transcription factor (Caffeine resistance protein 3)
Q9Y6Q5	AP1M2	AP-1 complex subunit mu-2 (AP-mu chain family member mu1B) (Adaptor protein complex AP-1 subunit mu-2) (Adaptor-related protein complex 1 subunit mu-2) (Clathrin assembly protein complex 1 mu-2 medium chain 2) (Golgi adaptor HA1/AP1 adaptin mu-2 subunit) (Mu-adaptin 2) (Mu1B-adaptin)
O22715	AP1M2 HAP13 At1g60780 F8A5.29	AP-1 complex subunit mu-2 (Adapter-related protein complex 1 subunit mu-2) (Adaptor protein complex AP-1 subunit mu-2) (Adaptor protein-1 mu-adaptin 2) (At-muB2-Ad) (Clathrin assembly protein complex 1 mu-2 medium chain) (Mu1-adaptin 2) (Protein HAPLESS 13)
Q00776	APM1 YAP54 YPL259C P0394	AP-1 complex subunit mu-1-I (Clathrin assembly protein complex 1 mu-1-I medium chain) (Clathrin coat assembly protein AP54) (Clathrin coat-associated protein AP54) (Golgi adaptor AP-1 54 kDa protein) (HA1 54 kDa subunit) (Mu(1)-adaptin) (Mu1-I-adaptin)
Q9HFE5	apm1 SPBP16F5.07	AP-1 complex subunit mu-1 (Clathrin assembly protein complex 1 mu-1 medium chain) (Mu-adaptin)
Q9BXS5	AP1M1 CLTNM	AP-1 complex subunit mu-1 (AP-mu chain family member mu1A) (Adapter-related protein complex 1 subunit mu-1) (Adaptor protein complex AP-1 subunit mu-1) (Clathrin assembly protein complex 1 mu-1 medium chain 1) (Clathrin coat assembly protein AP47) (Clathrin coat-associated protein AP47) (Golgi adaptor HA1/AP1 adaptin mu-1 subunit) (Mu-adaptin 1) (Mu1A-adaptin)
Q9SAC9	AP1M1 At1g10730 F20B24.16 T16B5.13	AP-1 complex subunit mu-1 (Adapter-related protein complex 1 subunit mu-1) (Adaptor protein complex AP-1 subunit mu-1) (Adaptor protein-1 mu-adaptin 1) (At-muB1-Ad) (Clathrin assembly protein complex 1 mu-1 medium chain) (Mu1-adaptin 1)
O75843	AP1G2	AP-1 complex subunit gamma-like 2 (Gamma2-adaptin) (G2ad)
Q9ZUI6	At1g60070 T2K10.12	AP-1 complex subunit gamma-2 (Adapter-related protein complex 1 subunit gamma-2) (Adaptor protein complex AP-1 large subunit gamma-2) (Clathrin assembly protein complex 1 gamma-2 large chain) (Gamma-adaptin 2)
F4IEP9	At1g60070	AP-1 complex subunit gamma-2
Q9UU81	apl4 SPCP1E11.06	AP-1 complex subunit gamma-1 (Clathrin assembly protein complex 1 gamma-1 large chain) (Clathrin assembly protein large gamma-1 chain) (Gamma-adaptin)
Q12028	APL4 YPR029C	AP-1 complex subunit gamma-1 (Clathrin assembly protein complex 1 gamma large chain) (Clathrin assembly protein large gamma chain) (Gamma-adaptin)
O43747	AP1G1 ADTG CLAPG1	AP-1 complex subunit gamma-1 (Adapter-related protein complex 1 subunit gamma-1) (Adaptor protein complex AP-1 subunit gamma-1) (Clathrin assembly protein complex 1 gamma-1 large chain) (Gamma1-adaptin) (Golgi adaptor HA1/AP1 adaptin subunit gamma-1)
Q84K16	GAMMA-ADR At1g23900 T23E23.7	AP-1 complex subunit gamma-1 (Adapter-related protein complex 1 subunit gamma-1) (Adaptor protein complex AP-1 large subunit gamma-1) (Clathrin assembly protein complex 1 gamma-1 large chain) (At-g-Ad) (At-gamma-Ad) (Gamma-adaptin 1)
J3KQU9	AP1G1	AP-1 complex subunit gamma-1
O43079	apl2 SPBC947.02	AP-1 complex subunit beta-1 (Beta(1)-adaptin) (Beta-1-adaptin) (Clathrin assembly protein complex 1 beta-1 large chain) (Clathrin assembly protein large beta-1 chain)
Q10567	AP1B1 ADTB1 BAM22 CLAPB2	AP-1 complex subunit beta-1 (Adapter-related protein complex 1 subunit beta-1) (Adaptor protein complex AP-1 subunit beta-1) (Beta-1-adaptin) (Beta-adaptin 1) (Clathrin assembly protein complex 1 beta large chain) (Golgi adaptor HA1/AP1 adaptin beta subunit)
Q7KSM5	Aos1 CG12276 Dmel_CG12276	Aos1 (CG12276 protein) (CG12276-PA) (LD33652p)
G5E9J7	SPEG APEG1 hCG_2012857	Aortic preferentially expressed gene 1, isoform CRA_i (Striated muscle preferentially-expressed protein kinase)
Q02793	SKI8 REC103 YGL213C	Antiviral protein SKI8 (Superkiller protein 8)
P53327	SLH1 YGR271W G9365	Antiviral helicase SLH1 (EC 3.6.4.13) (SKI2-like helicase 1)
P35207	SKI2 YLR398C L8084.17	Antiviral helicase SKI2 (EC 3.6.4.13) (Superkiller protein 2)
P01008	SERPINC1 AT3 PRO0309	Antithrombin-III (ATIII) (Serpin C1)
Q9VN55	atms CG2503 Dmel_CG2503	Antimeros (LD37523p)
F4I5D2	At1g70220	Anticodon-binding domain-containing protein
C0MIY4	asf1 CG9383 Dmel_CG9383	Anti-silencing factor 1, isoform B (CG9383-PA)
P38285	AMN1 CST13 ICS4 YBR158W YBR1208	Antagonist of mitotic exit network protein 1 (Chromosome stability protein 13) (Increased copper-sensitivity protein 4)
Q94546	Atu CG1433	Another transcription unit protein
P23352	KAL1 ADMLX KAL KALIG1	Anosmin-1 (Adhesion molecule-like X-linked) (Kallmann syndrome protein)
O16048	pav anon2A12 CG1258	Anon2A12 (Fragment)
Q12955	ANK3	Ankyrin-3 (ANK-3) (Ankyrin-G)
Q01484	ANK2	Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)
P16157	ANK1 ANK	Ankyrin-1 (ANK-1) (Ankyrin-R) (Erythrocyte ankyrin)
